group,subject,chinese_name,sub_concept,priority,search_query,desired_source_type,target_fields
politics_history,high_school_history,高中历史,唐朝时,10,唐朝时 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,神圣家族,10,神圣家族 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,神圣家族,10,神圣家族 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,德意志意识形态,10,德意志意识形态 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,德意志意识形态,10,德意志意识形态 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,资本论,10,资本论 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,资本论,10,资本论 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,汉书,10,汉书 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,汉书,10,汉书 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,新航路的开辟,10,新航路的开辟 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,新航路的开辟,10,新航路的开辟 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,责任内阁制,10,责任内阁制 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,责任内阁制,10,责任内阁制 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,据统计,10,据统计 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,据统计,10,据统计 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,陆游,10,陆游 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,陆游,10,陆游 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,杂赋,10,杂赋 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,杂赋,10,杂赋 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,今朝半醉归草市,10,今朝半醉归草市 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,今朝半醉归草市,10,今朝半醉归草市 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,指点青帘上酒楼,10,指点青帘上酒楼 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,指点青帘上酒楼,10,指点青帘上酒楼 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,十二铜表法,10,十二铜表法 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,十二铜表法,10,十二铜表法 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,其主要依据是,10,其主要依据是 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,其主要依据是,10,其主要依据是 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,马克思曾指出,10,马克思曾指出 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,马克思曾指出,10,马克思曾指出 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,土地法令,10,土地法令 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,土地法令,10,土地法令 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,这一主张,10,这一主张 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,这一主张,10,这一主张 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,异端,10,异端 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,异端,10,异端 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,牛顿,10,牛顿 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,牛顿,10,牛顿 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,人是万物的尺度,10,人是万物的尺度 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,high_school_history,高中历史,人是万物的尺度,10,人是万物的尺度 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,人民公社化,10,人民公社化 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,人民公社化,10,人民公社化 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,炎帝,10,炎帝 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,炎帝,10,炎帝 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,元朝时,10,元朝时 课程标准 site:moe.gov.cn,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
politics_history,middle_school_history,初中历史,元朝时,10,元朝时 统编教材 课程标准,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
medicine,basic_medicine,基础医学,子宫腺弯曲,10,子宫腺弯曲 医师资格 考试大纲,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
medicine,basic_medicine,基础医学,子宫腺弯曲,10,子宫腺弯曲 国家医学考试中心,official_text_or_authoritative_textbook,definition|scope_boundary|regularity|exception
