id,type,subject,domain,name,aliases,keywords,priority,content
auto_neuron_会计学_neurons_成本会计_2,neuron,会计学,成本会计,制造费用分配,制造费用分配,,1.0,按生产工时/机器工时/直接人工成本/直接材料成本等分配标准; 预算分配率法(年度预算→月度分配→年末差异调整)
auto_neuron_会计学_neurons_成本会计_3,neuron,会计学,成本会计,完工产品与在产品,完工产品与在产品,,1.0,约当产量法(完工程度折算); 定额比例法(按定额成本比例分配); 在产品按定额成本计价; 在产品按所耗原材料费用计价
auto_neuron_会计学_neurons_成本会计_4,neuron,会计学,成本会计,标准成本法,标准成本法,,1.0,标准成本=标准用量×标准价格; 差异分析:材料价差=(AP-SP)×AQ; 材料量差=(AQ-SQ)×SP; 人工与制造费用同理; 差异计入当期损益
auto_neuron_会计学_neurons_成本会计_5,neuron,会计学,成本会计,作业成本法(ABC),作业成本法(ABC),,1.0,作业→作业成本池→成本动因(作业量)→分配到产品; 单位/批次/产品/设施四个层级; 解决传统方法下间接费用分配扭曲问题
auto_neuron_会计学_neurons_成本会计_6,neuron,会计学,成本会计,联产品与副产品,联产品与副产品,,1.0,联产品(同时产出多个主要产品); 分离点前联合成本按实物量/售价/可变现净值分摊; 分离点后成本单独归集; 副产品按可变现净值冲减联合成本
auto_neuron_会计学_neurons_管理会计_0,neuron,会计学,管理会计,成本性态分析,成本性态分析,,1.0,固定成本(不随产量变/总额固定单位变动); 变动成本(随产量正比变/总额变动单位固定); 混合成本拆解(高低点法/散布图法/回归分析法)
auto_neuron_会计学_neurons_管理会计_1,neuron,会计学,管理会计,变动成本法vs完全成本法,变动成本法vs完全成本法,,1.0,"变动成本法:产品成本=直接材料+直接人工+变动制造费用,固定制造费用计入期间费用; 完全成本法:产品成本含全部制造成本; 利润差异=期末期初存货中固定制造费用差额"
auto_neuron_会计学_neurons_管理会计_2,neuron,会计学,管理会计,本量利分析(CVP),本量利分析(CVP),,1.0,盈亏平衡点(保本点)=固定成本÷(单价-单位变动成本); 目标利润销量=(FC+目标利润)/(P-V); 敏感性分析; 多品种加权平均贡献边际
auto_neuron_会计学_neurons_管理会计_3,neuron,会计学,管理会计,全面预算,全面预算,,1.0,销售预算→生产预算→直接材料/人工/制造费用预算→成本预算→期间费用预算→预计利润表/资产负债表/现金流量表; 弹性预算/滚动预算/零基预算
auto_neuron_会计学_neurons_管理会计_4,neuron,会计学,管理会计,责任会计,责任会计,,1.0,成本中心(只控成本)/利润中心(控成本收入)/投资中心(控成本收入投资/指标:ROI/RI/EVA); 转移价格(市场价/协商价/成本加成/双重价格)
auto_neuron_会计学_neurons_管理会计_5,neuron,会计学,管理会计,短期经营决策,短期经营决策,,1.0,是否接受特殊订单(只要边际贡献>0可接受→但需考虑产能); 零部件自制或外购; 亏损产品是否停产; 定价决策(成本加成/目标成本/市场导向)
auto_neuron_会计学_neurons_管理会计_6,neuron,会计学,管理会计,平衡计分卡(BSC),平衡计分卡(BSC),,1.0,四个维度:财务/客户/内部业务流程/学习与成长; 战略地图→关键绩效指标(KPI)→目标值→行动方案; 因果链连接四维度
auto_neuron_会计学_neurons_审计学_0,neuron,会计学,审计学,审计目标,审计目标,,1.0,财务报表审计的总目标是对报表整体是否不存在由于舞弊或错误导致的重大错报获取合理保证; 管理层认定:存在/完整性/权利和义务/计价和分摊/发生/准确性/截止/分类
auto_neuron_会计学_neurons_审计学_1,neuron,会计学,审计学,审计程序,审计程序,,1.0,检查(有形资产/记录)/观察(看他人操作)/询问(口头或书面)/函证(直接向第三方获取书面答复)/重新计算/重新执行/分析性程序
auto_neuron_会计学_neurons_审计学_2,neuron,会计学,审计学,审计证据,审计证据,,1.0,充分性(数量够不够取决于错报风险和质量)与适当性(质量:相关+可靠); 外部独立来源>内部; 直接获取>间接; 书面>口头; 原件>复印件
auto_neuron_会计学_neurons_审计学_3,neuron,会计学,审计学,重要性水平,重要性水平,,1.0,计划时确定:财务报表整体重要性→实际执行重要性(50-75%)→明显微小错报临界值(3-5%); 定量(基准×百分比)+定性因素
auto_neuron_会计学_neurons_审计学_4,neuron,会计学,审计学,内部控制,内部控制,,1.0,COSO五要素:控制环境/风险评估/控制活动/信息与沟通/监督; 穿行测试; 控制测试(是否有效运行); 实质性程序(能否发现重大错报)
auto_neuron_会计学_neurons_审计学_5,neuron,会计学,审计学,审计抽样,审计抽样,,1.0,统计抽样(随机/系统/分层/整群)vs非统计抽样(随意/判断); 样本量受置信水平/可容忍错报/预期总体错报/总体规模影响
auto_neuron_会计学_neurons_审计学_6,neuron,会计学,审计学,具体项目审计,具体项目审计,,1.0,货币资金(函证银行/现金盘点/截止测试); 应收账款(函证/替代测试/账龄分析); 存货(监盘/计价测试/截止测试); 应付账款(查找未入账负债)
auto_neuron_会计学_neurons_审计学_7,neuron,会计学,审计学,审计报告,审计报告,,1.0,审计意见段(是否公允反映); 关键审计事项段(最重要的事项); 强调事项段(提醒注意但不影响意见); 持续经营重大不确定性段; 其他信息段
auto_neuron_会计学_neurons_财务管理_0,neuron,会计学,财务管理,杜邦分析体系(ROE分解),杜邦分析体系(ROE分解),,1.0,ROE=净利润率×总资产周转率×权益乘数; 净利润率=净利润/销售收入反映盈利能力; 总资产周转率=销售收入/总资产反映运营效率; 权益乘数=总资产/股东权益反映财务杠杆; 杜邦分析将ROE拆解为三大驱动因素
auto_neuron_会计学_neurons_财务管理_1,neuron,会计学,财务管理,MM理论(有税条件),MM理论(有税条件),,1.0,MM定理:无税时资本结构与企业价值无关; 有公司税时债务利息税前扣除产生税盾=V_L=V_U+Tc×D; 理论极限100%负债最优; 现实受破产成本和代理成本约束; 权衡理论:最优负债率在税盾收益=破产成本处
auto_neuron_会计学_neurons_财务管理_2,neuron,会计学,财务管理,资本结构理论(权衡理论),资本结构理论(权衡理论),,1.0,最优资本结构:WACC最低且企业价值最大; 权衡税盾收益与破产成本; 代理成本理论:负债约束管理层自由现金流; 优序融资理论:内源→债务→股权; 信号理论:高负债传递利好信号
auto_neuron_会计学_neurons_财务管理_3,neuron,会计学,财务管理,加权平均资本成本(WACC),加权平均资本成本(WACC),,1.0,WACC=E/V×Re+D/V×Rd×(1-Tc); Re用CAPM估算=Rf+β×(Rm-Rf); Rd为债务税前成本; Tc为企业所得税率; WACC是NPV计算中的折现率
auto_neuron_会计学_neurons_税法_0,neuron,会计学,税法,增值税纳税人,增值税纳税人,,1.0,年应征增值税销售额>500万→一般纳税人; ≤500万→小规模纳税人(也可申请一般纳税人); 不可抵扣进项:简易计税/免税/集体福利/个人消费等
auto_neuron_会计学_neurons_税法_1,neuron,会计学,税法,增值税计算,增值税计算,,1.0,一般计税法:应纳税额=销项税额-进项税额; 简易计税:应纳税额=销售额×征收率; 含税价换算:不含税=含税/(1+税率); 出口退税免抵退
auto_neuron_会计学_neurons_税法_2,neuron,会计学,税法,企业所得税汇算,企业所得税汇算,,1.0,应纳税所得额=会计利润总额+纳税调增(超标准招待费/广告费/罚款/赞助理/未经核准捐赠等)-纳税调减(国债利息/居民企业间股息/加计扣除)
auto_neuron_会计学_neurons_税法_3,neuron,会计学,税法,个人所得税,个人所得税,,1.0,"综合所得(工资/劳务/稿酬/特许权→3-45%七级超额累进,扣除6万+专项+专项附加); 经营所得(5-35%五级); 利息股息红利/财产租赁/转让/偶然→20%"
auto_neuron_会计学_neurons_税法_4,neuron,会计学,税法,消费税,消费税,,1.0,15个税目:烟/酒/高档化妆品/贵重首饰/鞭炮/成品油/摩托车/小汽车/高尔夫/高档手表/游艇/木制一次性筷子/实木地板/电池/涂料; 从价/从量/复合计税
auto_neuron_会计学_neurons_税法_5,neuron,会计学,税法,税收优惠,税收优惠,,1.0,企业所得税:高新15%/小型微利20%再减/西部大开发15%/研发加计扣除100%/残疾工资加计100%; 增值税:小规模月销售额≤10万免税/农产品免税等
auto_neuron_会计学_neurons_会计职业道德与法规_0,neuron,会计学,会计职业道德与法规,会计法,会计法,,1.0,单位负责人对本单位会计工作及会计资料的真实完整性负责; 会计凭证/账簿/报告不得伪造变造; 会计档案保管期限(凭证/账簿30年/年度报告永久等)
auto_neuron_会计学_neurons_会计职业道德与法规_1,neuron,会计学,会计职业道德与法规,中国会计准则体系,中国会计准则体系,,1.0,基本准则+42项具体准则+应用指南+解释公告=CAS体系; 企业会计准则(上市公司/大中型企业)vs小企业会计准则(简化)
auto_neuron_会计学_neurons_会计职业道德与法规_2,neuron,会计学,会计职业道德与法规,职业道德基本原则,职业道德基本原则,,1.0,诚信/客观公正/独立性/专业胜任能力和勤勉尽责/保密/良好职业行为; 利益冲突/自我评价/过度推介/密切关系/外在压力→五项威胁独立性
auto_neuron_会计学_neurons_会计理论前沿_0,neuron,会计学,会计理论前沿,实证会计理论三大假说,实证会计理论三大假说,,1.0,"分红计划假说(有奖金计划的管理者更倾向增加当期利润)/债务契约假说(负债率越高越倾向增加利润避免违约)/政治成本假说(大企业越倾向减少利润避免监管); Watts & Zimmerman (1978,1986)"
auto_neuron_会计学_neurons_会计理论前沿_1,neuron,会计学,会计理论前沿,会计信息价值相关性,会计信息价值相关性,,1.0,会计信息(每股收益/净资产等)对股价的解释力→R²; Ohlson模型:股价=净资产+超额收益的折现值; 20世纪90年代后R²下降→无形资产/表外项目的增长使传统会计信息的相关性下降
auto_neuron_会计学_neurons_会计理论前沿_2,neuron,会计学,会计理论前沿,会计稳健性,会计稳健性,,1.0,条件稳健性(对好消息确认要求高于坏消息→不对称确认); 非条件稳健性(如加速折旧/历史成本→不依赖消息); Basu模型:盈余对负收益的反应系数↑→会计稳健性↑
auto_neuron_会计学_neurons_会计理论前沿_3,neuron,会计学,会计理论前沿,管理层预测(MD&A),管理层预测(MD&A),,1.0,前瞻性信息披露的理论基础:降低信息不对称/降低资本成本; 预测信息披露的动机:诉讼风险/专有成本(泄露竞争优势)/声誉建设/内部人交易动机
auto_neuron_会计学_neurons_会计理论前沿_4,neuron,会计学,会计理论前沿,ESG信息披露,ESG信息披露,,1.0,环境(E)/社会(S)/治理(G)三大维度; 评级机构:MSCI/道琼斯/中证ESG; 中国:碳达峰碳中和目标→强制ESG披露趋势; 漂绿(Greenwashing)问题
auto_neuron_会计学_neurons_公司治理专题_0,neuron,会计学,公司治理专题,独立董事制度,独立董事制度,,1.0,独立董事=不在公司内部任职+与公司无利益关系; 中国要求:上市公司董事会中独立董事≥1/3(且至少1名会计专业人士); 独立董事的监督作用vs资源提供作用; 独立性与勤勉义务
