id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.civil_servant.009.下列各句中,civil_servant,公务员,下列各句中,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.010.没有语病的一句是,civil_servant,公务员,没有语病的一句是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.011.同时,civil_servant,公务员,同时,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.012.然而,civil_servant,公务员,然而,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.013.近年来,civil_servant,公务员,近年来,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.014.指的是,civil_servant,公务员,指的是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.015.公开性治疗,civil_servant,公务员,公开性治疗,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.016.其实,civil_servant,公务员,其实,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.017.下列说法正确的是,civil_servant,公务员,下列说法正确的是,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.018.下列说法错误的是,civil_servant,公务员,下列说法错误的是,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.019.相反,civil_servant,公务员,相反,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.020.错误的是,civil_servant,公务员,错误的是,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.021.资本论,civil_servant,公务员,资本论,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.022.正确的是,civil_servant,公务员,正确的是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.023.块数据,civil_servant,公务员,块数据,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.024.完善,civil_servant,公务员,完善,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.025.深化,civil_servant,公务员,深化,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.026.加强,civil_servant,公务员,加强,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.027.首先,civil_servant,公务员,首先,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.028.温和,civil_servant,公务员,温和,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.029.智慧,civil_servant,公务员,智慧,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.030.那么,civil_servant,公务员,那么,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.031.将以上6个句子重新排列,civil_servant,公务员,将以上6个句子重新排列,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.032.语序正确的是,civil_servant,公务员,语序正确的是,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.033.拍摄,civil_servant,公务员,拍摄,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.034.诊断,civil_servant,公务员,诊断,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.035.电脑,civil_servant,公务员,电脑,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.036.杜甫,civil_servant,公务员,杜甫,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.037.收入分配结构,civil_servant,公务员,收入分配结构,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.038.只有,civil_servant,公务员,只有,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.039.才能,civil_servant,公务员,才能,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.040.只要,civil_servant,公务员,只要,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.041.朴素,civil_servant,公务员,朴素,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.042.甚至,civil_servant,公务员,甚至,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.043.尊重民意,civil_servant,公务员,尊重民意,abstraction_or_regularity,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.044.节能,civil_servant,公务员,节能,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.civil_servant.045.中国,civil_servant,公务员,中国,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.001.102L,sports_science,体育学,102L,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.002.心率加快,sports_science,体育学,心率加快,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.003.体能,sports_science,体育学,体能,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.004.首先,sports_science,体育学,首先,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.005.其次,sports_science,体育学,其次,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.006.最后,sports_science,体育学,最后,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.007.体育教师,sports_science,体育学,体育教师,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.008.耐力,sports_science,体育学,耐力,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.009.最大力量,sports_science,体育学,最大力量,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.010.心率减慢,sports_science,体育学,心率减慢,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.011.训练水平,sports_science,体育学,训练水平,regulation_or_standard,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.012.学生,sports_science,体育学,学生,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.013.运动竞赛,sports_science,体育学,运动竞赛,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.014.战术意识,sports_science,体育学,战术意识,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.015.战术能力,sports_science,体育学,战术能力,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.016.身体机能,sports_science,体育学,身体机能,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.017.模拟训练法,sports_science,体育学,模拟训练法,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.018.竞技水平,sports_science,体育学,竞技水平,regulation_or_standard,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.019.运动能力,sports_science,体育学,运动能力,regulation_or_standard,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.020.正常情况下,sports_science,体育学,正常情况下,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.021.极点,sports_science,体育学,极点,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.022.肺通气量,sports_science,体育学,肺通气量,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.023.ATP,sports_science,体育学,ATP,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.024.速度,sports_science,体育学,速度,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.025.运动员选材,sports_science,体育学,运动员选材,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.026.心输出量,sports_science,体育学,心输出量,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.027.收缩速度快,sports_science,体育学,收缩速度快,formula_or_calculation,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.028.技能,sports_science,体育学,技能,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.029.学校体育,sports_science,体育学,学校体育,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.030.想象训练法,sports_science,体育学,想象训练法,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.031.运动训练,sports_science,体育学,运动训练,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.032.在生长加速期,sports_science,体育学,在生长加速期,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.033.根据以上分析,sports_science,体育学,根据以上分析,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.034.此外,sports_science,体育学,此外,procedure,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.035.因此,sports_science,体育学,因此,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.sports_science.036.基础训练阶段,sports_science,体育学,基础训练阶段,procedure,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
